email_text,hostname,scan_duration,host_up,alternate_ip_count,ip_address,common_web_ports_open,open_ports_count,latency,filtered_ports_count,open_ports,rdns_record,https_supported,services,host_found,interesting_url,asn_found,ip_found,email_type
"URL: http://www.aaronsw.com/weblog/000609
Date: 2002-09-23T00:51:21-06:00I've received an _incredibly kind invitation_; I sure hope I can take it! I 
feel sort of bad though, because I think other people deserve it more than I 
do. Hm, the next few weeks are pretty crazy: *Thu 26:* Edward Tufte Course[1] and MSI[2] member's night, Chicago.
*Fri 27:* OSCOM[3], Berkeley. Bookmobile launch[4], SF. _(Unlikely to attend.)_
*SatSun:* Hoshana Rabba, Shemini Atzeret, Simchat Torah. _(Jewish Holidays)_
*30-Oct3:* OSXCON[5], Santa Clara. _(Need someplace to stay. Anyone?)_
*Mon 7:* Bernstein's oral argument in crypto export case[6], San Francisco. _
(Ditto.)_
*Tues 8:* Bookmobile[7] arrives in D.C.
*Wed 9:* Lessig's oral argument in Eldred case[8], D.C.[1] http://www.edwardtufte.com/tufte/courses
[2] http://msichicago.org/
[3] http://www.oscom.org/conferences/berkeley2002/
[4] http://webdev.archive.org/texts/bookmobile-open_house.php
[5] http://conferences.oreillynet.com/macosx2002/
[6] http://export.cr.yp.to
[7] http://webdev.archive.org/texts/bookmobile.php
[8] http://eldred.cc/","www.edwardtufte.com, www.aaronsw.com, export.cr.yp.to, msichicago.org","44.35, 96.99, 118.91, 99.43","1, 1, 0, 0, 0, 1, 0, 1","1, 0, 0, 0, 0, 0, 1, 0","141.193.213.10, 45.56.119.174, 131.193.32.108, 50.31.0.65","1, 1, 0, 0, 0, 1, 0, 1","0, 0, 0, 0, 5, 5, 12, 5","0.02, 0.16, 0.2, 0.15","0, 994","80, 80, 80, 22, 8008, 80, 993, 8008, 53, 443, 443, 8443, 110, 995, 22, 21, 587, 993, 8008, 53, 3306, 443, 143, 8008, 8080, 443, 8443","li937-174.members.linode.com, salsa.cs.uic.edu, server77.tokenfusion.com","1, 1, 0, 0, 0, 1, 0, 1","https-alt, http, submission, http, domain, ftp, pop3s, mysql, imaps, imap, ssh, pop3, https, https-alt, http, http, https, domain, imaps, ssh, https, https, http-proxy","294, 0, 0, 2, 143, 0, 0, 0","8, 1, 34, 23, 4, 0, 9, 8","2, 2, 1, 1, 3, 1, 4","121, 10, 3, 4, 19, 2, 3, 5",Safe Email
"> Software vendors have been trying since forever to prevent software piracy.
> Remember when you had to enter a specific word from a specific page of the
> software manual, which was printed on dark maroon paper so that it could
> not be photocopied?  Didn't work.  Propritery encoding of DVD's?  Didn't
> work. Software that required the use of a registration key?  Didn't work. 
> Windows XP was shipped with this supposedly revolutionary method for
> stopping piracy, and what happened?  How long was it before the code was
> cracked? How many keygens are there for Windows XP?  Is someone running a
> pirated version of XP really going to use Windows Update to installed a
> service pack which breaks their OS?  Just because M$ didn't include the
> change in their README?  Fat chance.My problem is not the same as MS's one, I don't have to deal with millions of 
identical copy of the same CD with propably millions of working keys.  Each 
download can be unique with a small preparation delay.  The key generator is 
a problem only if multiple keys are usable.  If the end users are teenagers, 
you'll face a huge wall when asking to be 100% of the time online but if we 
think of something like a health care system that keep track of patients 
personnal information, the end user will be willing to take every possible 
steps to protect the system from his own employees to use illegaly.I agree with all of you that mass production CDs will not be safe from piracy 
in a near futur.  That can be seen as a collateral of mass market 
penetration.BTW thanks for all of you who provided interestiong insight.  I'm playing with 
gdb's dissassembler now but I don't think it's what a typical cracker would 
use.  Any hints on UNIX cracking tools ?Thanks.-- 
Yannick Gingras
Coder for OBB : Onside Brainsick Bract
http://OpenBeatBox.org",,0.64,0,0,,0,0,,0,,,0,,0,0,0,1,Safe Email
"On Mon, Aug 19, 2002 at 10:17:26AM -0700, Chad Norwood wrote:
>   The way Razor breaks down mail is simple.  If a mail contains MIME
>   boundaries it is split on those boundaries, each MIME part is considered 
>   when marking the mail as spam.This isn't a MIME message that it is breaking down though.  The
message as sent to me is just a regular one part, non-MIME message.
The contents of the message among other things is a forwarded message
(inline not as an attachment) that happens to have MIME parts.>   In 2.14, there are different 'logic methods' for detecting spam.
>   The default method 5 requires all non-contention parts to be spam forI see 1-4 documented in the manpage.  2 looked like a good candidate
but the manpage states that only 1, 3, and 4 are on by default.  No
mention of method 5 though that I can see.>   the mail to be marked as spam.  A part is considered under
>   contention if its not clear if its spam are not, and is relatively
>   rare.
> 
>   Sounds like you are not using 2.14, or maybe you're misinterpretingActually I am using 2.14.>   the log files.  Feel free to send me the log files if you think 
>   there is a bug.
>   
>   Also, as jordan says, if you get a legit mail marked as spam (based
>   on whatever MIME stuff is going on), you should revoke it (which sends
>   all parts in) so TeS can take care of business.  I have to run off to a meeting but I'll send you a copy of the logs
and the message that triggered as SPAM when I get back.  I'll also
revoke it along with the other 3 similar messages and the Security
Advisory that were wrongly called SPAM this morning.Thanks.-steve
-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",", www.inphonic.com",", 84.94","0, 1",0,", 204.235.124.180",0,"0, 1",", 0.024","0, 998",", 8008",", inphonic.com",0,", http",0,"2, 1","3, 0","12, 1",Safe Email
"On Tue, Aug 13, 2002 at 06:54:28AM +0100, Anders Holm mentioned:
> let me guess, you haven't tried the boot parameter root=/dev/hda2 if you
> are using lilo?? Ah, you see - cobalt's don't use lilo. They have an openboot-like prom
that looks in an ext2 partition in /dev/hda1 for a file called
/boot/vmlinux.gz - nothing else. The only way I think you can set parameters is with a ""set_params"" line. However, when I run 
    set_params root=/dev/hda2
 and then run:
    bfd /boot/vmlinux.gz It boots the old kernel, I assume from the prom. It seems to do this, if
something goes wrong - no error, just boots the default kernel. BTW, 'bfd' means 'boot from disk'.Kate
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.12,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"More than a dozen jokes - thanks guys and girls!
(plus some anti-French abuse from the usual suspect).Well my brain doesn't hurt so much any more, and it was well worth it.
I've now got an even faster method for elliptic-curve point counting,
both pratically and asymptotically.It lifts a curve over a field of degree n in time O(n^(2+1/2+eps)),
or O(n^(2+eps)) with precomputation.  Before the best methods took
O(n^(3+eps)) without precomputation, or O(n^(2+1/2+eps)) with it.
The precomputation is done once per field, not per curve, and takes
time O(n^(3+eps)).  Here eps is an arbitrarily small number, hiding
some logarithmic factors.After lifting, you compute a norm in time O(n^(2+1/3+eps)) to get the
number of points on the curve.Here's an example over a 1009-bit field, without precomputation, using
a 1 GHz Pentium III:------------------------------------------------------------------------------
> ./ecpc4 -d 1009 -j 0x123
INFO: -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-
INFO: -=-=-=-=-= ECPC: Elliptic Curve Point Counting, made easy! =-=-=-=-=-
INFO: -=-=-=-=-= v4.0.0. (c) ArgoTech 2001. All rights reserved. =-=-=-=-=-
INFO: -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-
[...]
INFO: Picked field polynomial 1+x^55+x^1009.
INFO: Starting ECPC on j = 0x123...
INFO: Done after 138.33 seconds.
INFO: Checking... OK OK OK OK OK OK OK OK OK OK
[...]
CURVE: 5486124068793688683255936251187209270074392635932332070112001988456197381759672947165175699536362793613284725337872111744958183862744647903224103718245568925556758419805069056847065147709058947190200192542277555125346128173135573355537502225974504428432790108988791795746287271944131683364548299056172016
[...]
INFO: 1 curve processed.
INFO: Bye!
------------------------------------------------------------------------------
L8r,
  Rob.
     .-.                    Robert.Harley@argote.ch                    .-.
    /   \           .-.      Software Development       .-.           /   \
   /     \         /   \       .-.     _     .-.       /   \         /     \
  /       \       /     \     /   \   / \   /   \     /     \       /       \
 /         \     /       \   /     `-'   `-'     \   /       \     /         \
            \   /         `-'       ArgoTech      `-'         \   /
             `-'                http://argote.ch/              `-'
http://xent.com/mailman/listinfo/fork",,,0,0,,0,0,,0,,,0,,"11, 23","3, 2","2, 1","2, 7",Safe Email
"Ryan, Shane wrote:
> hi all,
> 
> I'm looking to get my hands on
> either Doom I or II for my PC.
> Unfortunately I cannot access 
> IDSoftware's site because of
> the silly web-filtering system
> in place here.
> 
> Does anyone know where I can
> buy a copy of Doom (which I will
> be running on Linux...) online?
> Last time I asked in Game they laughed
> at me ;]
> 
> I would ask to swap for Linux software
> but that wouldn't be ethical or legal.
> Hence the purchasing question.
> 
> Regards,
> Shane
> there was a copy of Doom 1 that came free with RedHat 5.2 - 
unfortunately, it doesn't seem to be on the newer CDs.get the last laugh by going in, and saying that ID soft actually 
released a Linux wrapper for the game. you need to buy the CDs, though, 
then download the free wrapper.-- 
Kae Verens
http://www.contactjuggling.org/users/kverens/
http://www.contactjuggling.org/ (webmaster)
-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie",", www.contactjuggling.org","66.22, 0.06","0, 1","0, 1",", 104.21.21.44","0, 1","0, 5",", 0.06","0, 994",", 80, 8008, 8080, 443, 8443",,"0, 1",", https-alt, http, https, http-proxy",0,0,0,"3, 0",Safe Email
"In emacs rmail what varieties of different techniques are there for
sorting your favorite correspondents from the mix?... leaving the hundreds
of spam commercials. A filter for the campus computer system puts subject
lines and headers on many of the hundreds of spam commercials
with http://spamassassin.org
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk",thinkgeek.com,71.13,"0, 0, 1","0, 0, 3",3.168.236.22,"0, 0, 1","0, 0, 3",0.021,"0, 0, 996","80, 443, 8008",server-3-168-236-22.ist50.r.cloudfront.net,"0, 0, 1","https, http","0, 79, 15","1, 0, 4","4, 3, 11","22, 12, 230",Safe Email
"Greetings! You are receiving this letter because you have expressed an interest in receiving information about online business opportunities. If this is erroneous then please accept my most sincere apology. This is a one-time mailing, so no removal is necessary. If you've been burned, betrayed, and back-stabbed by multi-level marketing, MLM, then please read this letter. It could be the most important one that has ever landed in your Inbox. MULTI-LEVEL MARKETING IS A HUGE MISTAKE FOR MOST PEOPLE MLM has failed to deliver on its promises for the past 50 years. The pursuit of the ""MLM Dream"" has cost hundreds of thousands of people their friends, their fortunes and their sacred honor. 
The fact is that MLM is fatally flawed, meaning that it CANNOT work for most people. 
The companies and the few who earn the big money in MLM are NOT going to tell you the real story. FINALLY, there is someone who has the courage to cut through the hype and lies and tell the TRUTH about MLM. HERE'S GOOD NEWS There IS an alternative to MLM that WORKS, and works BIG! If you haven't yet abandoned your dreams, then you need to see this. Earning the kind of income you've dreamed about is easier than you think! With your permission, I'd like to send you a brief letter that will tell you WHY MLM doesn't work for most people and will then introduce you to something so new and refreshing that you'll wonder why you haven't heard of this before. I promise that there will be NO unwanted follow up, NO sales pitch, no one will call you, and your email address will only be used to send you the information. Period. To receive this free, life-changing information, simply click Reply, type ""Send Info"" in the Subject box and hit Send. I'll get the information to you within 24 hours. Just look for the words MLM WALL OF SHAME in your Inbox. Cordially, Mark R Sherman P.S. Someone recently sent the letter to me and it has been the most eye-opening, financially beneficial information I have ever received. I honestly believe that you will feel the same way once you've read it. And it's FREE! 
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.02,0,0,,0,0,,0,,,0,,0,0,0,0,Phishing Email
"On Pungenday, the 9th day of Bureaucracy, Padraig Brady confessed:
> How can I repeat a string an arbitrary number
> of times in bash/sed/...
>
> I.E. I'm missing the repeat in the following:
>
> STRING=""> ""
> NUMBER=3
> PREFIX=repeat $STRING $NUMBER
> echo $PREFIX
> > > >
perl ?  STRING=""> ""
  NUMBER=3
  PREFIX=`perl -e ""print '$STRING' x $NUMBER;""`
  echo $PREFIXI'm pretty sure the bsd 'jot' utility can do this too, but I don't
have it to hand.-kev-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.03,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"Robert Harley:
>It is perfectly obvious that (heterosexual) promiscuity is exactly, 
>precisely identical between males and females.Yeah, assuming approximately equal populations.
But that obscures the different modes of
promiscuity. Both the person who gives sex for
money or power or companionship and the person
who uses money and power and companionship to
get sex are promiscuous, in the broadest sense
of the word. But their motives and behavior are
quite different.Langur monkeys were the example in the cited
article. ""Dominant males .. kill babies that
are not their own."" ""The dominant male monkey
.. seeks to defend his harem of females."" But
cozying up to the current dominant male isn't
the best strategy for female langurs, because
""dominant males are dethroned by rivals every
27 months or so."" ""By mating with as many
extra-group males as possible, female langurs
ensure their offspring against infanticide,""
by the male who is likely next to rule the
roost.Maybe it's just me, but that doesn't paint a
picture of carefree females engaged in joyously
promiscuous couplings. The dom cab driver who
is taking her two boy toys to New Orleans is a
better picture of that. ;-)_________________________________________________________________
Chat with friends online, try MSN Messenger: http://messenger.msn.com",messenger.msn.com,53.41,1,0,65.55.253.15,0,1,0.022,998,8008,,0,http,89,8,0,17,Safe Email
"> However, cracking and reverse engineering tools are not so ubiquitous on
> UNIX as they are on Windows platform for two main reasons:
>
> 1. The main customers of commercial Unices (Solaris, HP-UX, Aix, SCO...)
> are respectable companies. They are ready to pay big bucks for software
> they need: the reputation matters.
>
> 2. Most software for free and open source Unices like Linux and xBSD (this
> software often may be used on commercial unices as well) is, well, free and
> open source.Thanks to your answers, I start to see where I should head for.  What are your 
sugestions for protecting a 100% online requirement system ?-- 
Yannick Gingras
Coder for OBB : Observing Bantu-speaking Butanone
http://OpenBeatBox.org",,0.03,0,0,,0,0,,0,,,0,,0,0,0,1,Safe Email
">>>>> ""K"" == Kragen Sitaker  writes:    K> Planning battle tactics; for this reason, the intelligence
    K> press reports, spy satellites have had 1-meter resolution for
    K> many years.The military already have these spy satellites; they are basically
Hubble pointed the other way, so I doubt they will be a big enough
customer of this service to justify a next-generation wireless
network rollout for the rest of us.    K> Finding an individual vehicle in a city might occasionally be
    K> possible with 1-m images and might occasionally also be worth
    K> the money.My car is only just over 1.5 meters across and maybe 3 meters long, so
that means roughly six pixels total surface area.  You might find a
16-wheeler this way, but how often do people misplace a 16-wheeler
such that it is _that_ important to get old images of the terrain?
Since they can't send up aircraft to update images in realtime every
time, how is this different from just releasing the map on DVDs?  Why
wireless?I thought of the common problem of lost prize cattle, but there again,
will there really be business-case for creating a hi-res map of
wyoming on the fly instead of just doing what they do now and hiring a
helicopter for a few hours?    K> For small areas you have legitimate access to, it's probably
    K> cheaper to go there with a digital camera and a GPS and take
    K> some snapshots from ground level.  Aerial photos might be
    K> cheaper for large areas, areas where you're not allowed --- or,
    K> perhaps, physically able --- to go, and cases where you don't
    K> have time to send a ground guy around the whole area.I can see lower-res being useful for Geologists, but considering their
points of interest change only a few times every few million years,
there's not much need to be wireless based on up-to-the-minute data.
I expect most geologists travel with a laptop perfectly capable of DVD
playback, and I also expect the most interesting geology is in regions
where the wireless ain't going to go ;)I don't mean to nit-pick, it's just that I'm curious as to (a) the
need for this product that justifies the extreme cost and (b) how we'd
justify the ubiquitous next-generation wireless network that this
product postulates when we /still/ can't find the killer app for 3G.-- 
Gary Lawrence Murphy  TeleDynamics Communications Inc
 Business Advantage through Community Software : http://www.teledyn.com
""Computers are useless.  They can only give you answers.""(Pablo Picasso)",www.teledyn.com,55.48,1,0,142.251.140.19,1,3,0.062,996,"80, 443, 8008",sof04s04-in-f19.1e100.net,1,"https, http",0,3,1,14,Safe Email
"Newest Universal Cable Descrambler Box:  ViewMaster 4000 +
 
*** Watch ALL channels your local cable company offer. *** Fully Tested and Compatible with 98% of US cable network. *** 90 days money back guarantee !!! http://www.freshleadseveryday89.com/descrambler/
---------------------------------------------------------------------------------------------------
To be remove from farther mailing: simply replay to this message.",,0.1,0,0,,0,0,,0,,,0,,0,0,0,0,Phishing Email
"This is a semi-followup on my previous question. I am running razor-check
through a sendmail milter (smrazor http://www.sapros.com/smrazor/ ) and have
set up my milter timeouts to 20sec connect and 30 sec response. The problem
is that there is another timeout setting for razor-check that I am unable to
locate. My razor-agent.log is now getting filled with :check[6149]: [ 3] Timed out (15 sec) while reading from honor.cloudmark.com.So the question is, is there a razor-agent.conf file setting to increase
this timeout value? I have this problem on 2 different servers now (as
apparently ubik.cloudmark and apt.cloudmark are refusing connections) ......Sven-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users","thinkgeek.com, www.sapros.com","52.32, 50.98","1, 0, 1","0, 3","34.215.95.36, 3.168.236.45","0, 1","0, 3","0.035, 0.02","996, 0, 999",", 443, 80, 8008","ec2-34-215-95-36.us-west-2.compute.amazonaws.com, server-3-168-236-45.ist50.r.cloudfront.net","0, 1",", https, http","79, 0","1, 0, 0","11, 3, 1","12, 4, 230",Safe Email
"Gotta wonder what the GPG config stuff in ~/.exmh/exmh-defaults looks 
like.  Also gotta wonder what the message headers in the offending 
message are saying to nmh/exmh.  My set-up works perfectly.  That is, 
I get a pop-up window to enter my passphrase into, and when I type it 
correctly, the message display changes from a prompt to click to 
decrypt to the message content.TTFN....On 11 September 2002 at 12:17, Brent Welch  wrote:Hmm - I'm cc'ing the exmh-workers list, because I really don't know
much about the various PGP interfaces.  I think there has been some
talk about ""issues"" with the latest version of gpg.>>>Hacksaw said:
 > version 2.5 08/15/2002
 > Linux habitrail.home.fools-errant.com 2.4.7-10smp #1 SMP Thu Sep 6 17:09:31
 > EDT 2001 i686 unknown
 > Tk 8.3 Tcl 8.3
 > 
 > It's not clear to me this is a bug with exmh per se, but it's
 > something that manifests through exmh, so I figured asking you
 > might help me track it down.
 >
 > When I receive a gpg encrypted message, and it asks me for a
 > passphrase, it first tries to ask me via the tty under which
 > exmh is running. It tells me my passphrase is incorrect every
 > time, at which point exmh offers me the line in the message
 > about decrypting. I click the line and it offers me the dialog
 > box, and tells me the passphrase is correct, and shows me the
 > decrypted message.
 > 
 > Any ideas on that?
 > -- 
 > Honour necessity.
 > http://www.hacksaw.org -- http://www.privatecircus.com -- KB1FVD_______________________________________________
Exmh-workers mailing list
Exmh-workers@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-workers",", www.hacksaw.org","0.03, 106.65","0, 1",0,", 23.21.79.236","0, 1","0, 7",", 0.14","0, 992",", 80, 2022, 22, 587, 993, 8008, 443",", hacksaw.org","0, 1",", submission, http, imaps, ssh, down, https",0,"1, 21, 0","2, 1, 1","2, 2, 26",Safe Email
"Tremendous Savings
on Toners,Â Inkjets, FAX, and Thermal Replenishables!!
Toners 2 Go
is your secret
weapon to lowering your cost for High Quality,
Low-Cost printer
supplies!Â  We have been in the printer
replenishables business since 1992,
and pride ourselves on rapid response and outstanding
customer service.Â 
What we sell are 100% compatible replacements for
Epson, Canon, Hewlett Packard,
Xerox, Okidata, Brother, and Lexmark; products that
meet and often exceed
original manufacturer's specifications.
Check out these
prices!
Â Â  Â Â Â Â  Epson Stylus
Color inkjet cartridge
(SO20108):Â Â Â Â  Epson's Price:
$27.99Â  Â Â 
Toners2Go price: $9.95!
Â Â  Â Â Â  HP
LaserJet 4 Toner Cartridge
(92298A):Â Â Â Â Â Â Â Â Â Â Â 
HP's
Price:
$88.99Â Â Â Â Â Â Â Â Â Â Â 
Toners2Go
  price: $41.75!
Â 
Come visit us on the web to check out our hundreds
of similar bargains at Toners
2 Go!
  
  request to be removed by clicking HERE
jstaddon
--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",", thinkgeek.com",", 45.16","0, 1","0, 3",", 3.168.236.115","0, 1","0, 3",", 0.027","0, 996",", 443, 80, 8008",", server-3-168-236-115.ist50.r.cloudfront.net","0, 1",", https, http","37, 0","1, 0","3, 11","12, 230",Phishing Email
"URL: http://diveintomark.org/archives/2002/10/08.html#in_praise_of_evolvable_formats
Date: 2002-10-08T12:28:10-05:00_Clay Shirky_: In Praise of Evolvable Systems[1]. This entire article could be 
rewritten to explain RSS. In fact, let's do that. If it were April Fool's Day, the Net's only official holiday, and you wanted to 
design a â€œnovelty formatâ€ to slip by the W3C as a joke, it might 
look something like RSS 0.9x/2.0: - It would specify limits on data values, then remove them, then specify 
required elements, then make them optional, thus silently breaking an unknown 
number of parsers around the world. 
- It would encourage use of entity-encoded HTML in its most important element, 
thus ensuring both security risks and unpredictable display for the end user. 
- It would ignore years of standards work in other fields, committing such 
egregious sins as defining a guid element that wasn't a GUID, and using an 
obsolete date format that couldn't easily be sorted by date. 
- Its primary method of extensibility would be to add new elements to the core 
namespace without telling anyone or documenting them, thus making it wholely 
resistant to DTD, schema, or validation of any kind. 
- After years of worldwide deployment, it would completely reverse its 
add-whatever-you-want extensibility rules in favor of namespaces, which the 
spec would neither define nor elaborate on. 
- After adopting namespaces, it would fail to deprecate any existing elements 
semantically identical to namespace elements already in wide use. It would also 
fail to provide precedence rules in cases where a document attempted to say the 
same thing in two different ways, thus ensuring mass confusion among producers 
and inconsistent behavior across consumers. RSS 0.9x and 2.0 are the Whoopee Cushion and Joy Buzzer of syndication formats. 
For anyone who has tried to accomplish anything serious with metadata, it's 
pretty obvious that of the various implementations of a worldwide syndication 
format, we have the worst one possible. Except, of course, for all the others. The problem with that list of RSS deficiencies is that it is also a list of 
necessitiesâ€”RSS has flourished in a way that no other syndication format 
has, not despite many of these qualities but because of them. The very 
weaknesses that make RSS so infuriating to serious practitioners also make it 
possible in the first place. - Removing length limitations on description and making title optional opened 
up RSS to a whole new category of producer: the weblogger. 
- Allowing encoded HTML in description let publishers reuse both their existing 
content and the existing RSS infrastructure, without requiring them to produce 
valid XHTML (which could be embedded directly into an XML document). Social 
mores, rather than technical rules, prevent producers from intentionally 
introducing security risks through malicious script tags or unpredictable 
display through unclosed HTML elements. 
- Few publishing tools can produce real conforming GUIDs, and it doesn't 
matter, because virtually all RSS parsers are written in high level languages 
where handling strings is more efficient than converting strings to bytecodes 
and handling bytecodes. As for dates, by convention an RSS document is laid out 
in reverse chronological order, and no one seems to be clamoring for more 
flexibility. Furthermore, its almost babyish XML syntax, so far from any serious 
computational framework (Where are the namespaces? Where is the Document Type 
Description? Why is the aggregators' enforcement of conformity so lax?), made 
it possible for anyone wanting an RSS feed to write one. The effects of this 
ease of implementation only become clear when you compare it to the attempts 
over the years to â€œdo RSS rightâ€â€”most notably RSS 1.0 in the 
year 2000. RSS 1.0 had three main benefits: - Backward compatible with RSS 0.90, which was never widely deployed, and which 
fell into obscurity as soon as (the much simpler) RSS 0.91 was introduced. 
- Based on RDF (specifically a serialization called RDF/XML), a spec which, at 
the time and to this day, continues to change or threaten to change. Two years 
later, there are no major languages or development platforms that ship with 
parsers to consume RDF, although many (Perl, Python, .NET) have third-party RDF 
parsers in various states of development and conformance. (The release version 
is generally out of date; CVS access is recommended. You get the idea.) 
Meanwhile, RDF/XML production tools are so inconsistent that even RDF experts 
recommend not using RDF tools to produce an RSS 1.0 feed if you want it to 
actually be read by any major RSS aggregator. Despite the two-year-old promise 
of better tools[2], it is now the year 2002, and I built my RSS 1.0 
feedâ€”in the most sophisticated personal publishing system in the 
worldâ€”by manually typing a mishmash of template tags and angle brackets 
into a TEXTAREA of an HTML form. 
- Extensible through namespaces, which, as mentioned above, have been 
haphazardly and poorly incorporated into RSS 2.0, where they appear to be 
flourishing. Evolvable formatsâ€”those that proceed by being adapted and extended in a 
thousand small waysâ€”have three main characteristics that are germane to 
their eventual victories over strong, centrally designed formats. - Only solutions that produce partial results with imperfect tools can succeed. 
My RSS feed is an XML document produced by a template that I built in a 
TEXTAREA, and consumed by hundreds of parsers around the world that know 
nothing of XML and hack apart my feed with regular expressions. The world is 
littered with formats that would have worked if only everyone had better tools. 
If everyone in the world had a perfect RDF parser at their disposal, it would 
be trivial to produce and consume all the world's metadata in RDF. Without such 
perfect tools, both production and consumption instantly become nightmares. 
There is no middle ground. 
- What is, is wrong. Because evolvable formats have always been adapted to 
earlier conditions and are always being further adapted to present conditions, 
they are always behind the times. RSS was being stretched with long 
descriptions, optional titles, and entity-encoded HTML even before such 
practices were codified in the spec, and long before all consumers could handle 
them. No evolving format is ever perfectly in sync with the challenges it 
faces. 
- Finally, Orgel's Rule, named for the evolutionary biologist Leslie 
Orgelâ€”â€œEvolution is cleverer than you areâ€. As with the list 
of RSS's obvious deficiencies above, it is easy to point out what is wrong with 
any evolvable system at any point in its life. No one seeing RSS 1.0 and RSS 
0.91 side-by-side could doubt that RSS 1.0 had the superior technology, that it 
â€œdid things rightâ€. However, the ability to understand what is 
missing at any given moment does not mean that one person or a small central 
group can design a better system in the long haul. Designed formats start out strong and improve logarithmically. Evolvable 
formats start out weak and improve exponentially. RSS 2.0 is not the perfect 
syndication format, just the best one that's also currently practical. 
Infrastructure built on evolvable formats will always be partially incomplete, 
partially wrong and ultimately better designed than its competition.[1] http://www.shirky.com/writings/evolve.html
[2] http://groups.yahoo.com/group/syndication/message/467","diveintomark.org, groups.yahoo.com","102.61, 89.68","0, 1","0, 6, 1","104.21.80.1, 87.248.119.252","0, 1","0, 3, 5","0.069, 0.078","0, 994, 996","80, 443, 8008, 80, 8008, 8080, 443, 8443",", e2-bmr.ycpi.vip.deb.yahoo.com","0, 1","https, https-alt, https, http, http-proxy, http","2, 170, 0","1, 35, 1","3, 5, 1","9, 95, 4",Safe Email
